quarter,department,day,team,targeted_productivity,smv,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,productivity_met
Quarter3,finishing,Monday,5,0.75,'\'(4.01-4.45]\'','\'(1020-1380]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',0
Quarter3,sweing,Monday,8,0.7,'\'(29.75-inf)\'','\'(6997.5-9630]\'','\'(10.5-39]\'','\'(1-inf)\'','\'(5-inf)\'',2,'\'(57.75-inf)\'',0
Quarter3,sweing,Monday,11,0.7,'\'(4.45-11.51]\'','\'(1500-2220]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(49.5-56.75]\'',0
Quarter3,sweing,Monday,10,0.6,'\'(11.51-18.505]\'','\'(4110-5730]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(17.5-49.5]\'',0
Quarter3,sweing,Monday,9,0.6,'\'(18.505-22.19]\'','\'(4110-5730]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(49.5-56.75]\'',0
Quarter3,finishing,Monday,7,0.7,'\'(4.01-4.45]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',0
Quarter3,sweing,Tuesday,1,0.8,'\'(22.19-22.735]\'','\'(6630-6870]\'','\'(62.5-inf)\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(56.75-57.75]\'',1
Quarter3,finishing,Tuesday,10,0.8,'\'(3.92-4.01]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',1
Quarter3,finishing,Tuesday,7,0.7,'\'(4.45-11.51]\'','\'(1020-1380]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter3,finishing,Tuesday,12,0.8,'\'(4.45-11.51]\'','\'(1020-1380]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter3,sweing,Tuesday,12,0.8,'\'(11.51-18.505]\'','\'(3375-4110]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter3,finishing,Tuesday,3,0.5,'\'(4.45-11.51]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter3,sweing,Tuesday,6,0.75,'\'(18.505-22.19]\'','\'(2220-3375]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter3,sweing,Tuesday,4,0.75,'\'(29.75-inf)\'','\'(6997.5-9630]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter3,finishing,Tuesday,6,0.8,'\'(-inf-3.92]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter3,sweing,Tuesday,7,0.7,'\'(29.75-inf)\'','\'(-inf-930]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter3,sweing,Tuesday,11,0.7,'\'(4.45-11.51]\'','\'(3375-4110]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(49.5-56.75]\'',1
Quarter3,sweing,Tuesday,3,0.7,'\'(29.75-inf)\'','\'(6870-6997.5]\'','\'(49.5-62.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter3,finishing,Tuesday,4,0.75,'\'(4.45-11.51]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter3,sweing,Tuesday,5,0.8,'\'(29.75-inf)\'','\'(6997.5-9630]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(57.75-inf)\'',0
Quarter3,sweing,Tuesday,9,0.65,'\'(18.505-22.19]\'','\'(4110-5730]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(49.5-56.75]\'',1
Quarter3,sweing,Tuesday,8,0.6,'\'(26.41-29.75]\'','\'(-inf-930]\'','\'(10.5-39]\'','\'(1-inf)\'','\'(5-inf)\'',2,'\'(57.75-inf)\'',1
Quarter3,finishing,Tuesday,9,0.8,'\'(3.92-4.01]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter3,finishing,Tuesday,2,0.8,'\'(4.45-11.51]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',0
Quarter3,sweing,Tuesday,2,0.5,'\'(29.75-inf)\'','\'(6630-6870]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(49.5-56.75]\'',0
Quarter3,sweing,Tuesday,10,0.65,'\'(11.51-18.505]\'','\'(-inf-930]\'','\'(-inf-10.5]\'','\'(1-inf)\'','\'(5-inf)\'',1,'\'(17.5-49.5]\'',0
Quarter3,finishing,Wednesday,12,0.8,'\'(4.45-11.51]\'','\'(1020-1380]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter3,finishing,Wednesday,6,0.8,'\'(-inf-3.92]\'','\'(1380-1500]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter3,finishing,Wednesday,2,0.8,'\'(4.45-11.51]\'','\'(1380-1500]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter3,sweing,Wednesday,11,0.7,'\'(4.45-11.51]\'','\'(2220-3375]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(49.5-56.75]\'',1
Quarter3,sweing,Wednesday,4,0.8,'\'(29.75-inf)\'','\'(-inf-930]\'','\'(49.5-62.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter3,sweing,Wednesday,5,0.8,'\'(29.75-inf)\'','\'(-inf-930]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(57.75-inf)\'',1
Quarter3,sweing,Wednesday,12,0.8,'\'(11.51-18.505]\'','\'(3375-4110]\'','\'(62.5-inf)\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter3,sweing,Wednesday,1,0.8,'\'(22.19-22.735]\'','\'(3375-4110]\'','\'(62.5-inf)\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(56.75-57.75]\'',1
Quarter3,sweing,Wednesday,6,0.75,'\'(18.505-22.19]\'','\'(3375-4110]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter3,sweing,Wednesday,7,0.75,'\'(29.75-inf)\'','\'(2220-3375]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter3,finishing,Wednesday,4,0.75,'\'(4.45-11.51]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter3,sweing,Wednesday,3,0.7,'\'(29.75-inf)\'','\'(-inf-930]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter3,sweing,Wednesday,9,0.7,'\'(18.505-22.19]\'','\'(4110-5730]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(49.5-56.75]\'',1
Quarter3,finishing,Wednesday,7,0.7,'\'(4.45-11.51]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter3,finishing,Wednesday,10,0.8,'\'(3.92-4.01]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter3,finishing,Wednesday,8,0.7,'\'(4.45-11.51]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter3,finishing,Wednesday,9,0.8,'\'(3.92-4.01]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter3,sweing,Wednesday,2,0.6,'\'(29.75-inf)\'','\'(6630-6870]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(56.75-57.75]\'',0
Quarter3,sweing,Wednesday,10,0.7,'\'(18.505-22.19]\'','\'(4110-5730]\'','\'(-inf-10.5]\'','\'(1-inf)\'','\'(5-inf)\'',1,'\'(17.5-49.5]\'',0
Quarter3,finishing,Wednesday,3,0.5,'\'(4.45-11.51]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter3,sweing,Wednesday,8,0.65,'\'(26.41-29.75]\'','\'(4110-5730]\'','\'(-inf-10.5]\'','\'(1-inf)\'','\'(5-inf)\'',2,'\'(56.75-57.75]\'',0
Quarter3,finishing,Thursday,3,0.5,'\'(4.45-11.51]\'','\'(2220-3375]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter3,sweing,Thursday,12,0.8,'\'(11.51-18.505]\'','\'(1020-1380]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter3,sweing,Thursday,1,0.8,'\'(22.19-22.735]\'','\'(3375-4110]\'','\'(62.5-inf)\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(56.75-57.75]\'',1
Quarter3,sweing,Thursday,4,0.8,'\'(29.75-inf)\'','\'(6997.5-9630]\'','\'(62.5-inf)\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter3,sweing,Thursday,5,0.8,'\'(29.75-inf)\'','\'(-inf-930]\'','\'(62.5-inf)\'','\'(1-inf)\'','\'(5-inf)\'',0,'\'(57.75-inf)\'',0
Quarter3,finishing,Thursday,6,0.8,'\'(-inf-3.92]\'','\'(4110-5730]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',0
Quarter3,sweing,Thursday,6,0.75,'\'(18.505-22.19]\'','\'(3375-4110]\'','\'(49.5-62.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter3,finishing,Thursday,10,0.8,'\'(3.92-4.01]\'','\'(2220-3375]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',0
Quarter3,finishing,Thursday,2,0.8,'\'(4.45-11.51]\'','\'(3375-4110]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',0
Quarter3,sweing,Thursday,3,0.7,'\'(29.75-inf)\'','\'(6870-6997.5]\'','\'(49.5-62.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter3,sweing,Thursday,11,0.7,'\'(4.45-11.51]\'','\'(3375-4110]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(57.75-inf)\'',1
Quarter3,sweing,Thursday,8,0.7,'\'(26.41-29.75]\'','\'(5730-6630]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(56.75-57.75]\'',0
Quarter3,finishing,Thursday,4,0.75,'\'(4.45-11.51]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter3,finishing,Thursday,8,0.7,'\'(4.45-11.51]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter3,sweing,Thursday,9,0.7,'\'(18.505-22.19]\'','\'(5730-6630]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(49.5-56.75]\'',0
Quarter3,finishing,Thursday,5,0.75,'\'(4.45-11.51]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter3,sweing,Thursday,7,0.75,'\'(29.75-inf)\'','\'(-inf-930]\'','\'(-inf-10.5]\'','\'(1-inf)\'','\'(5-inf)\'',1,'\'(57.75-inf)\'',0
Quarter3,finishing,Thursday,12,0.8,'\'(4.45-11.51]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',0
Quarter3,sweing,Thursday,2,0.65,'\'(29.75-inf)\'','\'(6630-6870]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(56.75-57.75]\'',0
Quarter3,sweing,Thursday,10,0.7,'\'(18.505-22.19]\'','\'(5730-6630]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(17.5-49.5]\'',0
Quarter4,finishing,Sunday,3,0.5,'\'(4.45-11.51]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter4,finishing,Sunday,6,0.8,'\'(-inf-3.92]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',1
Quarter4,finishing,Sunday,2,0.8,'\'(4.45-11.51]\'','\'(4110-5730]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter4,finishing,Sunday,11,0.6,'\'(-inf-3.92]\'','\'(2220-3375]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter4,sweing,Sunday,12,0.8,'\'(11.51-18.505]\'','\'(3375-4110]\'','\'(62.5-inf)\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter4,sweing,Sunday,4,0.8,'\'(29.75-inf)\'','\'(5730-6630]\'','\'(62.5-inf)\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter4,finishing,Sunday,12,0.8,'\'(4.45-11.51]\'','\'(2220-3375]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',0
Quarter4,finishing,Sunday,9,0.8,'\'(3.92-4.01]\'','\'(2220-3375]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',0
Quarter4,sweing,Sunday,6,0.75,'\'(18.505-22.19]\'','\'(3375-4110]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter4,finishing,Sunday,1,0.8,'\'(3.92-4.01]\'','\'(2220-3375]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',0
Quarter4,sweing,Sunday,8,0.7,'\'(26.41-29.75]\'','\'(6630-6870]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(56.75-57.75]\'',1
Quarter4,sweing,Sunday,2,0.7,'\'(29.75-inf)\'','\'(6630-6870]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(56.75-57.75]\'',1
Quarter4,sweing,Sunday,11,0.75,'\'(4.45-11.51]\'','\'(3375-4110]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(57.75-inf)\'',0
Quarter4,sweing,Sunday,9,0.7,'\'(18.505-22.19]\'','\'(2220-3375]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(56.75-57.75]\'',0
Quarter4,sweing,Sunday,3,0.7,'\'(29.75-inf)\'','\'(6997.5-9630]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(57.75-inf)\'',0
Quarter4,sweing,Sunday,10,0.7,'\'(18.505-22.19]\'','\'(5730-6630]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(49.5-56.75]\'',0
Quarter4,sweing,Sunday,7,0.75,'\'(29.75-inf)\'','\'(6870-6997.5]\'','\'(-inf-10.5]\'','\'(1-inf)\'','\'(5-inf)\'',1,'\'(57.75-inf)\'',0
Quarter4,finishing,Sunday,10,0.8,'\'(3.92-4.01]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter4,sweing,Sunday,5,0.8,'\'(29.75-inf)\'','\'(4110-5730]\'','\'(-inf-10.5]\'','\'(1-inf)\'','\'(5-inf)\'',0,'\'(57.75-inf)\'',0
Quarter4,finishing,Sunday,7,0.7,'\'(4.45-11.51]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter4,finishing,Monday,10,0.8,'\'(3.92-4.01]\'','\'(2220-3375]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter4,finishing,Monday,8,0.7,'\'(4.45-11.51]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',1
Quarter4,finishing,Monday,12,0.8,'\'(4.45-11.51]\'','\'(1020-1380]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter4,finishing,Monday,3,0.8,'\'(4.45-11.51]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter4,sweing,Monday,12,0.8,'\'(11.51-18.505]\'','\'(3375-4110]\'','\'(62.5-inf)\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter4,sweing,Monday,4,0.8,'\'(29.75-inf)\'','\'(6997.5-9630]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter4,sweing,Monday,5,0.8,'\'(29.75-inf)\'','\'(6997.5-9630]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(57.75-inf)\'',1
Quarter4,sweing,Monday,7,0.75,'\'(29.75-inf)\'','\'(6870-6997.5]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter4,sweing,Monday,6,0.75,'\'(18.505-22.19]\'','\'(3375-4110]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter4,sweing,Monday,11,0.75,'\'(4.45-11.51]\'','\'(2220-3375]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(57.75-inf)\'',1
Quarter4,sweing,Monday,2,0.7,'\'(29.75-inf)\'','\'(1500-2220]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter4,sweing,Monday,8,0.7,'\'(26.41-29.75]\'','\'(6630-6870]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(56.75-57.75]\'',1
Quarter4,sweing,Monday,3,0.7,'\'(26.41-29.75]\'','\'(6870-6997.5]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(57.75-inf)\'',1
Quarter4,sweing,Monday,9,0.7,'\'(18.505-22.19]\'','\'(5730-6630]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(49.5-56.75]\'',0
Quarter4,sweing,Monday,10,0.7,'\'(18.505-22.19]\'','\'(5730-6630]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(49.5-56.75]\'',0
Quarter4,finishing,Monday,6,0.8,'\'(-inf-3.92]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter4,finishing,Monday,9,0.8,'\'(-inf-3.92]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter4,finishing,Monday,2,0.8,'\'(4.45-11.51]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter4,finishing,Monday,7,0.7,'\'(4.45-11.51]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter4,finishing,Tuesday,10,0.7,'\'(-inf-3.92]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter4,finishing,Tuesday,3,0.8,'\'(4.45-11.51]\'','\'(1380-1500]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter4,sweing,Tuesday,12,0.8,'\'(11.51-18.505]\'','\'(3375-4110]\'','\'(49.5-62.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter4,sweing,Tuesday,5,0.8,'\'(29.75-inf)\'','\'(6997.5-9630]\'','\'(49.5-62.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(57.75-inf)\'',1
Quarter4,sweing,Tuesday,4,0.8,'\'(29.75-inf)\'','\'(5730-6630]\'','\'(49.5-62.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter4,finishing,Tuesday,8,0.7,'\'(4.45-11.51]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',1
Quarter4,sweing,Tuesday,7,0.75,'\'(29.75-inf)\'','\'(4110-5730]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter4,sweing,Tuesday,6,0.75,'\'(18.505-22.19]\'','\'(2220-3375]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter4,sweing,Tuesday,11,0.75,'\'(11.51-18.505]\'','\'(2220-3375]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(56.75-57.75]\'',1
Quarter4,sweing,Tuesday,3,0.75,'\'(26.41-29.75]\'','\'(4110-5730]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(57.75-inf)\'',1
Quarter4,finishing,Tuesday,6,0.75,'\'(-inf-3.92]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',0
Quarter4,finishing,Tuesday,9,0.7,'\'(-inf-3.92]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter4,sweing,Tuesday,2,0.7,'\'(29.75-inf)\'','\'(1500-2220]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter4,sweing,Tuesday,8,0.7,'\'(26.41-29.75]\'','\'(4110-5730]\'','\'(39-49.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(57.75-inf)\'',1
Quarter4,sweing,Tuesday,9,0.7,'\'(18.505-22.19]\'','\'(2220-3375]\'','\'(10.5-39]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(49.5-56.75]\'',1
Quarter4,finishing,Tuesday,11,0.7,'\'(-inf-3.92]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter4,sweing,Tuesday,10,0.7,'\'(18.505-22.19]\'','\'(5730-6630]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(49.5-56.75]\'',0
Quarter4,finishing,Tuesday,2,0.7,'\'(-inf-3.92]\'','\'(930-1020]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(-inf-8.5]\'',0
Quarter4,sweing,Tuesday,1,0.6,'\'(22.19-22.735]\'','\'(4110-5730]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(17.5-49.5]\'',0
Quarter4,sweing,Wednesday,9,0.75,'\'(18.505-22.19]\'','\'(5730-6630]\'','\'(49.5-62.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(49.5-56.75]\'',1
Quarter4,finishing,Wednesday,5,0.8,'\'(4.45-11.51]\'','\'(1020-1380]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter4,finishing,Wednesday,3,0.8,'\'(4.45-11.51]\'','\'(2220-3375]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter4,finishing,Wednesday,12,0.8,'\'(4.45-11.51]\'','\'(1500-2220]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter4,finishing,Wednesday,10,0.7,'\'(-inf-3.92]\'','\'(1020-1380]\'','\'(-inf-10.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(8.5-17.5]\'',1
Quarter4,sweing,Wednesday,4,0.8,'\'(29.75-inf)\'','\'(3375-4110]\'','\'(49.5-62.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',1,'\'(57.75-inf)\'',1
Quarter4,sweing,Wednesday,12,0.8,'\'(11.51-18.505]\'','\'(3375-4110]\'','\'(49.5-62.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',0,'\'(17.5-49.5]\'',1
Quarter4,sweing,Wednesday,7,0.8,'\'(29.75-inf)\'','\'(6997.5-9630]\'','\'(49.5-62.5]\'','\'(-inf-1]\'','\'(-inf-5]\'',2,'\'(57.75-inf)\'',1
